"","Population","Row","Column","Block","Family","Replicate","Dead","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_score","Year","Urb_Rur","Pop_ID"
"1723","64",9,25,2,"5","3","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1724","64",5,45,2,"1","2","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1725","64",12,44,4,"5","2","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1726","64",18,31,4,"1","5","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1727","64",19,14,3,"3","1","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1728","64",2,41,2,"1","3","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1729","64",18,4,3,"5","4","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1730","64",9,27,2,"2","4","1","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1731","64",7,6,1,"2","3","1","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1732","64",11,8,1,"1","4","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1733","64",8,42,2,"3","3","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1734","64",8,41,2,"2","2","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1735","64",19,6,3,"5","5","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1736","64",3,15,1,"3","2","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1737","64",11,1,1,"1","1","1","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1738","64",11,10,1,"5","1","0","AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,1.05287,"2020","Urban",NA
"1739","67",11,12,1,"5","5","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1740","67",3,44,2,"2","5","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1741","67",8,46,2,"5","3","1","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1742","67",8,3,1,"3","2","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1743","67",7,26,2,"1","5","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1744","67",11,34,4,"1","2","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1745","67",11,26,4,"1","3","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1746","67",1,27,2,"3","5","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1747","67",3,41,2,"4","3","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1748","67",17,33,4,"3","4","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1749","67",8,45,2,"2","2","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1750","67",20,18,3,"3","3","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1751","67",5,34,2,"5","1","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1752","67",12,15,3,"4","1","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1753","67",12,16,3,"4","2","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1754","67",7,7,1,"2","1","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1755","67",20,12,3,"5","2","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1756","67",4,18,1,"1","4","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1757","67",21,9,3,"2","3","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1758","67",17,22,3,"3","1","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1759","67",16,35,4,"1","1","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1760","67",16,15,3,"5","4","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1761","67",10,10,1,"4","5","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1762","67",17,12,3,"4","4","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1763","67",15,21,3,"2","4","0","AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,3.37284,"2020","Urban",NA
"1764","68",11,15,1,"2","5","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1765","68",10,40,2,"4","4","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1766","68",4,28,2,"4","3","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1767","68",2,25,2,"5","3","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1768","68",2,3,1,"1","4","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1769","68",12,20,3,"2","3","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1770","68",1,23,1,"4","5","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1771","68",8,26,2,"4","1","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1772","68",15,12,3,"4","2","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1773","68",15,24,3,"3","1","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1774","68",16,39,4,"3","2","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1775","68",15,11,3,"2","2","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1776","68",7,16,1,"1","5","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1777","68",3,2,1,"3","4","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1778","68",21,29,4,"2","1","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1779","68",11,33,4,"5","5","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1780","68",11,36,4,"5","4","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1781","68",13,46,4,"1","2","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1782","68",8,23,2,"5","2","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1783","68",3,7,1,"3","5","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1784","68",16,19,3,"5","1","1","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1785","68",17,40,4,"2","4","1","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1786","68",12,39,4,"1","1","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1787","68",18,8,3,"1","3","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1788","68",2,31,2,"3","3","0","AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,1.16536,"2020","Urban",NA
"1789","69",9,10,1,"2","4","1","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1790","69",15,31,4,"1","1","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1791","69",10,9,1,"1","2","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1792","69",19,7,3,"2","2","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1793","69",17,11,3,"2","3","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1794","69",5,44,2,"1","4","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1795","69",17,21,3,"1","5","1","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1796","69",3,22,1,"2","1","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1797","69",18,37,4,"2","5","1","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1798","69",18,21,3,"1","3","0","AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,1.41576,"2020","Urban",NA
"1799","72",13,19,3,"3","2","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1800","72",5,15,1,"3","5","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1801","72",12,35,4,"3","3","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1802","72",2,11,1,"2","1","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1803","72",13,1,3,"2","2","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1804","72",3,30,2,"1","3","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1805","72",9,45,2,"3","4","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1806","72",4,21,1,"5","5","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1807","72",6,25,2,"2","4","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1808","72",3,36,2,"2","3","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1809","72",9,19,1,"3","1","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1810","72",12,10,3,"5","4","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1811","72",10,18,1,"1","5","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1812","72",19,11,3,"4","1","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1813","72",8,13,1,"4","5","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1814","72",10,36,2,"5","1","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1815","72",20,16,3,"1","4","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1816","72",19,5,3,"2","5","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1817","72",5,38,2,"4","3","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1818","72",4,32,2,"5","3","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1819","72",10,12,1,"4","4","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1820","72",21,11,3,"5","2","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1821","72",2,33,2,"1","2","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1822","72",15,36,4,"4","2","0","AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,1.55917,"2020","Urban",NA
"1823","74",4,23,1,"2","5","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1824","74",18,22,3,"5","3","1","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1825","74",19,21,3,"1","4","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1826","74",11,14,1,"2","2","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1827","74",17,31,4,"1","1","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1828","74",8,6,1,"1","3","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1829","74",6,36,2,"2","3","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1830","74",11,19,1,"1","5","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1831","74",14,11,3,"2","4","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1832","74",15,25,3,"1","2","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1833","74",5,26,2,"2","1","0","AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,2.71046,"2020","Urban",NA
"1834","77",14,15,3,"5","4","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1835","77",5,31,2,"4","2","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1836","77",17,19,3,"5","2","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1837","77",2,39,2,"2","2","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1838","77",9,26,2,"1","2","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1839","77",16,4,3,"2","1","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1840","77",15,32,4,"2","3","1","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1841","77",3,35,2,"5","5","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1842","77",5,1,1,"1","1","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1843","77",6,24,2,"4","5","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1844","77",5,39,2,"5","1","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1845","77",3,28,2,"3","2","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1846","77",2,22,1,"1","5","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1847","77",21,20,3,"4","1","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1848","77",9,8,1,"3","1","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1849","77",13,9,3,"4","4","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1850","77",4,24,2,"1","4","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1851","77",8,34,2,"4","3","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1852","77",9,33,2,"5","3","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1853","77",13,5,3,"2","5","1","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1854","77",20,36,4,"1","3","0","AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,2.03083,"2020","Urban",NA
"1855","79",12,6,3,"2","2","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1856","79",17,6,3,"5","4","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1857","79",7,36,2,"5","1","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1858","79",16,38,4,"2","3","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1859","79",9,21,1,"4","2","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1860","79",19,38,4,"3","2","1","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1861","79",4,14,1,"4","4","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1862","79",20,32,4,"1","2","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1863","79",7,20,1,"3","3","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1864","79",10,3,1,"3","1","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1865","79",2,45,2,"5","2","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1866","79",4,2,1,"2","1","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1867","79",7,10,1,"3","4","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1868","79",2,1,1,"4","5","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1869","79",10,39,2,"3","5","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1870","79",5,28,2,"1","3","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1871","79",6,22,1,"4","1","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1872","79",14,35,4,"2","4","1","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1873","79",17,9,3,"1","5","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1874","79",9,13,1,"1","1","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1875","79",6,43,2,"2","5","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1876","79",16,32,4,"5","5","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1877","79",13,36,4,"4","3","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1878","79",2,21,1,"1","4","0","AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,2.43357,"2020","Urban",NA
"1879","1",17,46,4,"4","4","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1880","1",10,5,1,"5","2","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1881","1",6,35,2,"3","4","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1882","1",11,18,1,"2","4","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1883","1",3,45,2,"1","5","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1884","1",20,11,3,"5","4","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1885","1",13,27,4,"2","3","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1886","1",13,43,4,"3","1","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1887","1",20,15,3,"3","3","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1888","1",19,31,4,"4","2","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1889","1",15,16,3,"5","5","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1890","1",9,46,2,"1","4","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1891","1",13,31,4,"2","5","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1892","1",4,7,1,"2","1","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1893","1",12,2,3,"3","2","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1894","1",4,11,1,"4","1","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1895","1",6,38,2,"4","5","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1896","1",6,26,2,"1","3","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1897","1",9,5,1,"4","3","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1898","1",19,27,4,"5","1","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1899","1",4,43,2,"3","5","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1900","1",3,6,1,"1","2","1","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1901","1",7,37,2,"1","1","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1902","1",16,23,3,"5","3","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1903","1",4,8,1,"2","2","0","AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,-1.17377,"2021","Urban","MW001"
"1904","2",20,34,4,"5","2","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1905","2",19,1,3,"2","1","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1906","2",16,24,3,"3","2","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1907","2",20,1,3,"3","4","1","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1908","2",11,9,1,"1","2","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1909","2",21,13,3,"4","4","1","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1910","2",20,44,4,"3","5","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1911","2",16,41,4,"4","1","1","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1912","2",3,10,1,"5","3","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1913","2",2,12,1,"1","1","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1914","2",14,31,4,"1","3","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1915","2",3,14,1,"2","5","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1916","2",5,41,2,"1","5","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1917","2",7,45,2,"5","4","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1918","2",2,34,2,"4","3","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1919","2",18,46,4,"2","4","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1920","2",19,16,3,"5","1","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1921","2",4,42,2,"2","2","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
"1922","2",11,20,1,"4","5","0","AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,0.0619652,"2021","Urban","MW002"
