"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Date","Surveyor","Comment","Date_early","Surveyor_early","Comment_early","Total_Height_early","Scar_length_cm","scar_div_earlyheight","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"244","MW013",13,5,22,1,1,4,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,72.5,2.948,0.0406620689655172,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"245","MW013",13,17,25,3,1,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,17.9,0.99,0.0553072625698324,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"246","MW013",13,1,34,2,2,3,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,64.2,1.573,0.0245015576323988,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"247","MW013",13,14,14,3,2,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,121.7,11.66,0.0958093672966311,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"248","MW013",13,13,3,3,1,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,57.5,6.627,0.115252173913043,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"249","MW013",13,14,33,4,3,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"250","MW013",13,21,18,3,5,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"251","MW013",13,1,33,2,1,5,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,38.6,0,0,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"252","MW013",13,9,15,1,5,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,51.1,1.878,0.0367514677103718,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"253","MW013",13,14,26,4,2,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,80.3,3.36,0.0418430884184309,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"254","MW013",13,7,42,2,3,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,13,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016
"255","MW014",14,2,27,2,3,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,101.8,1.68,0.0165029469548134,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"256","MW014",14,10,1,1,4,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,51.1,4.496,0.0879843444227006,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"257","MW014",14,2,32,2,4,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"258","MW014",14,13,18,3,5,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,20.5,4.342,0.211804878048781,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"259","MW014",14,7,23,2,4,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"260","MW014",14,21,16,3,2,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"261","MW014",14,8,16,1,3,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,82.1,2.83,0.0344701583434836,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"262","MW014",14,15,29,4,2,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,34.1,5.333,0.156392961876833,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"263","MW014",14,6,33,2,1,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,80.7,3.65,0.0452292441140025,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"264","MW014",14,1,15,1,2,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,36.3,0,0,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"265","MW014",14,13,17,3,1,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,5.3,0,0,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"266","MW014",14,12,36,4,4,1,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,34.8,0,0,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"267","MW014",14,10,25,2,1,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,93.6,7.395,0.0790064102564103,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"268","MW014",14,2,6,1,5,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,103.9,4.64,0.0446583253128008,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"269","MW014",14,5,40,2,1,4,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,131.3,18.749,0.142795125666413,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"270","MW014",14,12,30,4,4,3,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,72.3,21.05,0.291147994467497,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"271","MW014",14,18,15,3,3,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,36,1.913,0.0531388888888889,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"272","MW014",14,15,15,3,3,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,64.1,10.601,0.165382215288612,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"273","MW014",14,3,3,1,5,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,126.1,8.248,0.0654084060269627,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"274","MW014",14,2,10,1,2,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,83.7,16.45,0.196535244922342,14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"275","MW015",15,8,8,1,4,4,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,61.8,5.76,0.0932038834951456,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"276","MW015",15,18,20,3,1,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,9.8,0,0,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"277","MW015",15,3,12,1,2,4,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,65.3,5.431,0.0831699846860643,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"278","MW015",15,17,34,4,1,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,0,0,NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"279","MW015",15,1,21,1,5,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,59.5,6.17,0.103697478991597,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"280","MW015",15,16,1,3,4,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,47.6,1.615,0.0339285714285714,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"281","MW015",15,3,8,1,4,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,62.1,4.217,0.0679066022544283,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"282","MW015",15,2,15,1,3,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,14.2,0,0,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"283","MW015",15,9,39,2,5,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,37.5,2.004,0.05344,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"284","MW015",15,19,40,4,1,2,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,25.29,5.67,0.224199288256228,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"285","MW015",15,20,38,4,4,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,39.1,3.031,0.0775191815856777,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"286","MW015",15,9,32,2,3,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,130.6,3.481,0.0266539050535988,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"287","MW015",15,8,20,1,5,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,85.8,8.59,0.10011655011655,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"288","MW015",15,2,44,2,2,3,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,76.9,3.12,0.0405721716514954,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"289","MW015",15,17,18,3,4,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,19.4,0,0,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"290","MW015",15,19,25,3,2,2,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,113.3,3.59,0.0316857899382171,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"291","MW015",15,9,22,1,3,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"292","MW015",15,15,28,4,3,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,45,9.125,0.202777777777778,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"293","MW015",15,16,10,3,5,3,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,165.7,21.007,0.126777308388654,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"294","MW015",15,1,17,1,5,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,84.5,3.47,0.0410650887573965,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"295","MW015",15,10,41,4,2,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,113,7.477,0.0661681415929204,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"296","MW015",15,19,45,4,3,2,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,104.8,36.44,0.347709923664122,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"297","MW015",15,8,15,1,1,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,69.3,11.73,0.169264069264069,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"298","MW015",15,4,25,2,2,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,140.8,6.24,0.0443181818181818,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"299","MW016",16,3,25,2,3,4,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,31.9,0,0,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"300","MW016",16,11,41,4,1,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,8.3,0,0,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"301","MW016",16,21,5,3,3,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"302","MW016",16,7,41,2,3,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,251.5,38.543,0.153252485089463,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"303","MW016",16,10,32,2,1,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"304","MW016",16,17,36,4,3,2,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,3.9,0,0,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"305","MW016",16,8,21,1,2,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,14.1,0.6,0.0425531914893617,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"306","MW016",16,17,24,3,1,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,49,11.92,0.243265306122449,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"307","MW016",16,21,8,3,1,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"308","MW016",16,10,11,1,3,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,5.6,0,0,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"309","MW017",17,3,18,1,1,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,252.1,55.571,0.220432368107894,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"310","MW017",17,11,31,4,4,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,45.9,2.51,0.0546840958605665,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"311","MW017",17,12,24,4,3,4,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,62.6,1.43,0.0228434504792332,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"312","MW017",17,15,14,3,3,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,139.4,22.804,0.163586800573888,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"313","MW017",17,13,13,3,1,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,80.1,17.176,0.214431960049938,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"314","MW017",17,14,38,4,1,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,90.3,7.36,0.0815060908084164,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"315","MW017",17,8,7,1,1,4,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,53.2,1.78,0.0334586466165414,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"316","MW017",17,8,35,2,4,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,174.1,19.52,0.112119471568064,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"317","MW017",17,6,40,2,2,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,85.2,2.98,0.0349765258215962,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"318","MW017",17,4,13,1,4,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,33.8,0,0,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"319","MW017",17,5,29,2,1,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,40,0.61,0.01525,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"320","MW017",17,18,7,3,2,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"321","MW017",17,9,11,1,2,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,52.9,0.476,0.00899810964083176,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"322","MW017",17,5,35,2,5,1,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,29.8,3.047,0.102248322147651,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"323","MW017",17,10,17,1,5,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,94.8,8.688,0.0916455696202532,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"324","MW017",17,8,38,2,3,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,51.6,5.71,0.110658914728682,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"325","MW017",17,15,7,3,4,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,23.1,3.87,0.167532467532468,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"326","MW017",17,11,25,4,4,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"327","MW017",17,2,37,2,2,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,81.5,0,0,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"328","MW017",17,9,41,2,3,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,58.2,14.005,0.240635738831615,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"329","MW017",17,12,28,4,2,3,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,0,0,NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"330","MW017",17,6,44,2,5,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,55,8.21,0.149272727272727,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"331","MW017",17,6,37,2,3,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,11.6,0,0,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"332","MW017",17,2,46,2,5,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,112.1,7.729,0.0689473684210526,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"333","MW018",18,4,45,2,5,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,58,0,0,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"334","MW018",18,18,11,3,3,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,76.3,15.24,0.199737876802097,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"335","MW018",18,19,12,3,3,4,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,99.6,16.1,0.161646586345382,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"336","MW018",18,18,42,4,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,33.9,0,0,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"337","MW018",18,17,26,4,1,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,18,1.98,0.11,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"338","MW018",18,18,33,4,5,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,22.6,8.687,0.384380530973451,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"339","MW018",18,15,9,3,3,3,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,60.6,11.663,0.192458745874587,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"340","MW018",18,1,37,2,1,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,170.3,16.539,0.0971168526130358,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"341","MW018",18,21,23,3,4,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,49.8,7.767,0.155963855421687,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"342","MW018",18,2,20,1,5,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,78.1,2.3,0.029449423815621,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"343","MW018",18,11,5,1,3,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,61.6,12.97,0.210551948051948,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"344","MW018",18,16,44,4,3,5,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,18,0.465,0.0258333333333333,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"345","MW018",18,20,23,3,4,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,34.8,8.771,0.252040229885057,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"346","MW018",18,6,32,2,2,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,26.1,1.28,0.0490421455938697,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"347","MW018",18,3,19,1,1,4,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,176.1,16.966,0.0963429869392391,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"348","MW018",18,21,27,4,2,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,50.6,13.933,0.275355731225296,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"349","MW018",18,4,39,2,1,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,78.7,5.92,0.0752223634053367,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"350","MW018",18,16,33,4,2,5,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,41.2,24.032,0.583300970873786,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"351","MW018",18,20,43,4,5,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"352","MW018",18,15,46,4,4,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"353","MW018",18,20,21,3,1,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"354","MW018",18,6,31,2,4,3,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,93.9,14.34,0.152715654952077,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"355","MW018",18,20,30,4,4,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,20.2,0.175,0.00866336633663366,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"356","MW018",18,6,45,2,2,4,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,26.1,4.33,0.165900383141762,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"357","MW019",19,14,41,4,2,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,38.1,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"358","MW019",19,6,19,1,5,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,95.9,6.28,0.0654848800834202,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"359","MW019",19,14,29,4,1,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,201.2,17.48,0.0868787276341948,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"360","MW019",19,12,43,4,1,5,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,20.8,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"361","MW019",19,1,35,2,3,2,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,108.7,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"362","MW019",19,14,9,3,3,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,54.2,3.17,0.0584870848708487,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"363","MW019",19,19,41,4,2,5,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,6.4,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"364","MW019",19,21,35,4,5,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"365","MW019",19,3,46,2,1,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,88.4,15.324,0.173348416289593,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"366","MW019",19,20,6,3,5,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,67.5,12.081,0.178977777777778,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
