"","Population","Row","Column","Block","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Year","Surveyor"
"1956",7,1,19,1,2,2,"7/16/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1957",7,8,28,2,1,2,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1958",7,4,36,2,5,5,"8/19/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1959",7,18,19,3,4,5,"7/12/21",NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1960",7,12,9,3,2,4,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1961",7,8,28,2,1,2,"7/15/21",NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1962",7,8,9,1,3,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1963",7,8,9,1,3,2,"7/15/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1964",7,9,20,1,3,3,"8/19/21",NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1965",7,10,7,1,3,4,"7/15/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1966",7,19,30,4,2,1,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1967",7,12,1,3,1,1,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1968",7,9,20,1,3,3,"7/15/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1969",7,12,9,3,2,4,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1970",7,7,3,1,1,3,"7/16/21",NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1971",7,12,1,3,1,1,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1972",7,15,22,3,4,1,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1973",7,19,30,4,2,1,"8/17/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1974",7,7,15,1,4,4,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1975",7,15,22,3,4,1,"7/12/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1976",7,9,28,2,3,5,"7/15/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1977",7,6,8,1,5,3,"8/19/21",NA,NA,1,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1978",7,13,30,4,5,1,"7/13/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1979",7,1,19,1,2,2,"8/20/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1980",7,7,3,1,1,3,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1981",7,21,34,4,1,4,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1982",7,6,12,1,5,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1983",7,6,46,2,4,3,"7/16/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1984",7,14,8,3,1,5,"7/13/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1985",7,17,37,4,2,5,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1986",7,16,16,3,5,4,"8/17/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1987",7,18,19,3,4,5,"8/17/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1988",7,6,46,2,4,3,"8/19/21",NA,NA,1,NA,NA,10,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1989",7,6,12,1,5,2,"7/16/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1990",7,3,21,1,3,1,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1991",7,7,24,2,2,3,"7/16/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1992",7,1,39,2,4,2,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1993",7,1,39,2,4,2,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1994",7,16,16,3,5,4,"7/12/21",NA,NA,23,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1995",7,13,30,4,5,1,"8/18/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1996",7,6,8,1,5,3,"7/16/21",NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1997",7,9,28,2,3,5,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Samer"
"1998",7,7,24,2,2,3,"8/19/21",NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"1999",7,10,7,1,3,4,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"2021","Hayden"
"2000",8,5,6,1,3,5,"7/16/21",NA,NA,0,NA,NA,12,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2001",8,19,26,4,1,5,"7/12/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2002",8,15,10,3,3,2,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2003",8,4,20,1,1,1,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2004",8,17,2,3,2,1,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2005",8,20,24,3,3,4,"7/12/21",NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2006",8,12,17,3,1,2,"8/18/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2007",8,20,24,3,3,4,"8/17/21",NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2008",8,7,28,2,2,2,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2009",8,19,26,4,1,5,"8/17/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2010",8,5,37,2,3,3,"7/16/21",NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2011",8,17,5,3,1,3,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2012",8,1,40,2,1,4,"8/20/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2013",8,7,28,2,2,2,"7/16/21",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2014",8,5,6,1,3,5,"8/19/21",NA,NA,0,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2015",8,3,17,1,2,5,"8/20/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2016",8,1,40,2,1,4,"7/16/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2017",8,12,17,3,1,2,"7/14/21",NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2018",8,21,7,3,2,4,"8/16/21",NA,NA,1,NA,NA,18,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2019",8,3,17,1,2,5,"7/16/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2020",8,17,2,3,2,1,"8/17/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2021",8,15,10,3,3,2,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2022",8,21,2,3,3,1,"7/12/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2023",8,21,28,4,2,3,"8/16/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2024",8,5,37,2,3,3,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2025",8,17,5,3,1,3,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Samer"
"2026",8,21,28,4,2,3,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2027",8,21,2,3,3,1,"8/16/21",NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2028",8,4,20,1,1,1,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2029",8,21,7,3,2,4,"7/12/21",NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"2021","Hayden"
"2030",9,2,19,1,1,3,"7/16/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2031",9,8,1,1,2,1,"7/15/21",NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2032",9,19,42,4,2,3,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2033",9,3,4,1,2,2,"8/20/21",NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2034",9,12,7,3,1,4,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2035",9,15,40,4,1,1,"8/18/21",NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2036",9,3,4,1,2,2,"7/16/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2037",9,10,19,1,2,4,"7/15/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2038",9,12,7,3,1,4,"8/18/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2039",9,13,38,4,2,5,"7/13/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2040",9,11,22,1,1,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2041",9,8,1,1,2,1,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2042",9,5,20,1,1,5,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2043",9,15,40,4,1,1,"7/12/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2044",9,11,22,1,1,2,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2045",9,10,19,1,2,4,"8/19/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2046",9,5,20,1,1,5,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2047",9,13,38,4,2,5,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2048",9,19,42,4,2,3,"7/12/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Hayden"
"2049",9,2,19,1,1,3,"8/20/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"2021","Samer"
"2050",11,14,4,3,1,4,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2051",11,20,20,3,2,2,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2052",11,5,7,1,1,2,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Samer"
"2053",11,8,11,1,4,5,"7/15/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2054",11,1,24,2,3,5,"8/20/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Samer"
"2055",11,21,45,4,3,3,"7/12/21",NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2056",11,18,17,3,1,5,"7/12/21",NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Samer"
"2057",11,15,34,4,3,4,"8/18/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2058",11,7,44,2,2,5,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2059",11,11,3,1,1,3,"7/14/21",NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2060",11,1,24,2,3,5,"7/16/21",NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Samer"
"2061",11,13,24,3,2,3,"7/13/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2062",11,11,4,1,3,2,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2063",11,19,36,4,4,1,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2064",11,13,24,3,2,3,"8/18/21",NA,NA,0,NA,NA,9,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2065",11,5,7,1,1,2,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Samer"
"2066",11,19,36,4,4,1,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
"2067",11,8,11,1,4,5,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"2021","Hayden"
