"","Row","Column","Block","Population","Family","Replicate","Comment.early","Date.early","Alive.early","Herbivory.early","Surveyor.early","Alive.late","Herbivory.late","Date.late","Surveyor.late","Comment.late"
"427",10,25,"2","14","1","3","","6/22/2021","1","0,0,0,0,02","Kavya","","4,2,3,0,0","8/25/2021","Sophie",NA
"428",10,26,"2","3","5","4","","6/22/2021","1","0,0,0,0,18","Kavya","","6,8,1,0,1","8/25/2021","Sophie",NA
"429",10,27,"2","30","3","3","","6/22/2021","1","99,10,0,0,0","Kavya","","0,0,4,2,1","8/25/2021","Sophie",NA
"430",10,28,"2","61","4","1","","6/22/2021","1","1,1,0,0,0","Kavya","","1,3,2,2,1","8/25/2021","Sophie",NA
"431",10,29,"2","31","5","2","","6/22/2021","1","97,-,-,-,-","Kavya","","1,3,10,0,1","8/25/2021","Sophie",NA
"432",10,30,"2","41","2","4","","6/22/2021","0","NA","Kavya","0","","8/25/2021","Sophie",NA
"433",10,31,"2","47","4","1","","6/22/2021","1","2,27,0,0,0","Kavya","","1,0,0,0,1","8/25/2021","Sophie",NA
"434",10,32,"2","16","1","2","","6/22/2021","0","NA","Kavya","0","","8/25/2021","Sophie",NA
"435",10,33,"2","28","4","5","","6/22/2021","1","0,0,0,0,01","Kavya","","4,0,1,0,2","8/25/2021","Sophie",NA
"436",10,34,"2","5","5","2","","6/22/2021","1","0,0,0,0,01","Kavya","","3,5,8,1,1","8/25/2021","Sophie",NA
"437",10,35,"2","56","2","4","","6/22/2021","1","0,0,0,0,0","Kavya","","3,3,3,2,2","8/25/2021","Sophie",NA
"438",10,36,"2","72","5","1","","6/22/2021","1","4,1,0,0,0","Kavya","2","","8/25/2021","Sophie",NA
"439",10,37,"2","57","1","1","","6/22/2021","1","15,2,14,1,0","Kavya","","4,2,1,0,0","8/25/2021","Sophie",NA
"440",10,38,"2","57","1","3","","6/22/2021","1","too withered","Kavya","","0,8,-,-,-","8/25/2021","Sophie",NA
"441",10,39,"2","79","3","5","","6/22/2021","1","0,0,0,0,0","Kavya","","2,1,1,4,22","8/25/2021","Sophie",NA
"442",10,40,"2","68","4","4","","6/22/2021","1","0,0,0,0,04","Kavya","0","","8/25/2021","Sophie",NA
"443",10,41,"4","15","2","1","","6/22/2021","1","0,0,0,0,20","Kavya","","8,0,2,0,1","8/25/2021","Sophie",NA
"444",10,42,"4","5","4","4","","6/22/2021","1","99,5,0,0,0","Kavya","","3,4,8,4,4","8/25/2021","Sophie",NA
"445",10,43,"4","32","1","4","","6/22/2021","1","0,0,0,0,0","Kavya","0","","8/25/2021","Sophie",NA
"446",10,44,"4","61","1","1","","6/22/2021","1","0,0,0,0,07","Kavya","","0,0,0,26,2","8/25/2021","Sophie",NA
"447",10,45,"4","31","3","2","","6/22/2021","1","0,0,0,0,10","Kavya","0","","8/25/2021","Sophie",NA
"448",10,46,"4","47","4","2","","6/22/2021","1","0,0,0,0,02","Kavya","2","","8/25/2021","Sophie",NA
"449",11,1,"1","64","1","1","","6/23/2022","1","0,0,0,16,1","Sophie","","0,20,32,3,50","8/25/2021","Sophie",NA
"450",11,2,"1","3","4","1","","6/23/2022","1","0,2,45,30,0","Sophie","","0,10,0,0,1","8/25/2021","Sophie",NA
"451",11,3,"1","11","1","3","","6/23/2022","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/25/2021","Sophie",NA
"452",11,4,"1","11","3","2","","6/23/2022","1","1,0,0,0,5","Sophie","","0,0,0,0,03","8/25/2021","Sophie",NA
"453",11,5,"1","18","3","1","","6/23/2022","1","0,0,0,0,052","Sophie","","6,-,-,-,-","8/25/2021","Sophie",NA
"454",11,6,"1","29","4","1","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"455",11,7,"1","35","5","3","","6/23/2022","1","0,0,0,0,0","Sophie","","5,3,32,3,4","8/25/2021","Sophie",NA
"456",11,8,"1","64","1","4","","6/23/2022","1","0,0,0,0,02","Sophie","","5,0,0,0,4","8/25/2021","Sophie",NA
"457",11,9,"1","2","1","2","","6/23/2022","1","0,0,8,2,0","Sophie","","6,2,1,42,0","8/25/2021","Sophie",NA
"458",11,10,"1","64","5","1","","6/23/2022","1","3,0,0,2,2","Sophie","","0,4,0,2,3","8/25/2021","Sophie",NA
"459",11,11,"1","36","1","2","","6/23/2022","1","0,0,0,8,20","Sophie","","0,1,34,25,54","8/25/2021","Sophie",NA
"460",11,12,"1","67","5","5","","6/23/2022","1","3,4,8,5,0","Sophie","","0,10,4,32,16","8/25/2021","Sophie",NA
"461",11,13,"1","61","1","5","","6/23/2022","1","0,0,0,0,10","Sophie","","1,2,3,4,88","8/25/2021","Sophie",NA
"462",11,14,"1","74","2","2","","6/23/2022","1","0,0,0,0,06","Sophie","","2,1,0,2,4","8/25/2021","Sophie",NA
"463",11,15,"1","68","2","5","","6/23/2022","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"464",11,16,"1","29","2","2","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"465",11,17,"1","40","5","1","","6/23/2022","1","0,8,12,0,32","Sophie","","2,4,3,28,16","8/25/2021","Sophie",NA
"466",11,18,"1","1","2","4","","6/23/2022","1","too withered","Sophie","0","","8/25/2021","Sophie",NA
"467",11,19,"1","74","1","5","","6/23/2022","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"468",11,20,"1","2","4","5","","6/23/2022","1","0,0,0,0,018","Sophie","","0,0,0,1,1","8/25/2021","Sophie",NA
"469",11,21,"1","4","2","4","","6/23/2022","1","5,5,8,0,2","Sophie","","0,3,15,2,54","8/25/2021","Sophie",NA
"470",11,22,"1","9","1","2","","6/23/2022","1","0,0,0,0,0","Sophie","2","","8/25/2021","Sophie",NA
"471",11,23,"1","39","5","1","","6/23/2022","1","0,0,0,0,0","Sophie","","1,14,4,0,2","8/25/2021","Sophie",NA
"472",11,24,"4","57","2","1","","6/23/2022","1","0,0,0,0,0","Sophie","","8,22,5,3,2","8/25/2021","Sophie",NA
"473",11,25,"4","17","4","1","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"474",11,26,"4","67","1","3","","6/23/2022","1","1,10,10,0,0","Sophie","","1,1,0,0,1","8/25/2021","Sophie",NA
"475",11,27,"4","42","2","4","","6/23/2022","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"476",11,28,"4","12","2","1","","6/23/2022","1","0,5,3,2,0","Sophie","","1,2,0,0,0","8/25/2021","Sophie",NA
"477",11,29,"4","30","2","1","","6/23/2022","1","0,0,0,0,0","Sophie","","25,56,52,26,3","8/25/2021","Sophie",NA
"478",11,30,"4","4","4","1","","6/23/2022","1","0,0,0,0,0","Sophie","","1,1,0,18,66","8/25/2021","Sophie",NA
"479",11,31,"4","17","4","5","","6/23/2022","1","0,0,0,0,02","Sophie","","3,1,0,0,4","8/25/2021","Sophie",NA
"480",11,32,"4","35","4","3","","6/23/2022","1","0,0,0,0,05","Sophie","","0,3,1,0,1","8/25/2021","Sophie",NA
"481",11,33,"4","68","5","5","","6/23/2022","1","0,0,0,0,0","Sophie","","3,22,8,26,4","8/25/2021","Sophie",NA
"482",11,34,"4","67","1","2","","6/23/2022","1","5,0,0,10,0","Sophie","","0,2,6,4,12","8/25/2021","Sophie",NA
"483",11,35,"4","40","3","2","","6/23/2022","1","0,10,0,3,0","Sophie","","26,0,0,30,0","8/25/2021","Sophie",NA
"484",11,36,"4","68","5","4","","6/23/2022","1","0,0,0,0,0","Sophie","","0,4,0,4,6","8/25/2021","Sophie",NA
"485",11,37,"4","4","2","1","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"486",11,38,"4","28","1","2","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"487",11,39,"4","26","1","4","","6/23/2022","1","1,2,0,4,0","Sophie","","0,0,0,0,02","8/25/2021","Sophie",NA
"488",11,40,"4","6","3","4","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"489",11,41,"4","16","1","1","","6/23/2022","1","18,0,0,8,0","Sophie","0","","8/25/2021","Sophie",NA
"490",11,42,"4","42","1","4","","6/23/2022","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"491",11,43,"4","41","1","4","","6/23/2022","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"492",11,44,"4","21","3","3","","6/23/2022","1","0,60,25,20,0","Sophie","2","","8/25/2021","Sophie",NA
"493",11,45,"4","35","3","3","","6/23/2022","1","0,0,0,0,0","Sophie","","4,0,0,5,2","8/25/2021","Sophie",NA
"494",11,46,"4","31","1","5","","6/23/2022","1","3,0,5,0,0","Sophie","","0,2,4,0,0","8/25/2021","Sophie",NA
"495",12,1,"3","7","1","1","","6/22/2021","1","0,0,3,3,0","Sophie","","0,1,1,0,2","8/25/2021","Sophie",NA
"496",12,2,"3","1","3","2","","6/22/2021","1","3,3,0,0,1","Sophie","","0,0,0,0,01","8/25/2021","Sophie",NA
"497",12,3,"3","47","4","3","","6/22/2021","1","90,66,30,65,72","Sophie","","40,4,0,5,0","8/25/2021","Sophie",NA
"498",12,4,"3","61","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,3,4,1","8/25/2021","Sophie",NA
"499",12,5,"3","46","1","2","","6/22/2021","1","0,0,0,0,03","Sophie=","","0,0,0,0,0","8/25/2021","Sophie",NA
"500",12,6,"3","79","2","2","","6/22/2021","1","70,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"501",12,7,"3","9","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","12,12,2,5,16","8/25/2021","Sophie",NA
"502",12,8,"3","32","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,4,0,36","8/25/2021","Sophie",NA
"503",12,9,"3","7","2","4","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"504",12,10,"3","72","5","4","","6/22/2021","1","0,0,0,0,028","Sophie","","2,1,2,10,3","8/25/2021","Sophie",NA
"505",12,11,"3","47","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,14,1,1,3","8/25/2021","Sophie",NA
"506",12,12,"3","62","2","2","","6/22/2021","1","16,4,2,0,0","Sophie","","1,1,4,2,2","8/25/2021","Sophie",NA
"507",12,13,"3","46","3","2","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"508",12,14,"3","41","2","3","","6/22/2021","1","0,0,0,0,02","Sophie","","8,1,1,0,2","8/25/2021","Sophie",NA
"509",12,15,"3","67","4","1","","6/22/2021","1","0,0,0,0,10","Sophie","","68,0,0,46","8/25/2021","Sophie",NA
"510",12,16,"3","67","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","5,0,1,0,1","8/25/2021","Sophie",NA
"511",12,17,"3","8","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,3,1,10","8/25/2021","Sophie",NA
"512",12,18,"3","36","5","2","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"513",12,19,"3","57","5","5","","6/22/2021","1","3,0,6,2,0","Sophie","","0,0,0,0,0","8/25/2021","Sophie",NA
"514",12,20,"3","68","2","3","","6/22/2021","1","2,3,3,8,4","Sophie","","20,4,2,10,2","8/25/2021","Sophie",NA
"515",12,21,"3","23","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/25/2021","Sophie",NA
"516",12,22,"1","21","4","3","","6/22/2021","1","0,0,0,0,0","Sophie","","2,1,5,14,0","8/25/2021","Sophie",NA
"517",12,23,"1","6","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,2,3,0","8/25/2021","Sophie",NA
"518",12,24,"4","17","3","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,24,6,0","8/25/2021","Sophie",NA
"519",12,25,"4","57","4","4","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"520",12,26,"4","29","5","3","","6/22/2021","1","0,0,0,0,02","Sophie","","16,6,0,2,1","8/25/2021","Sophie",NA
"521",12,27,"4","6","1","2","","6/22/2021","1","0,0,0,0,40","Sophie","","2,0,0,2,1","8/25/2021","Sophie",NA
"522",12,28,"4","17","2","3","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"523",12,29,"4","41","1","3","","6/22/2021","1","0,0,0,0,02","Sophie","","0,01,1,54","8/25/2021","Sophie",NA
"524",12,30,"4","14","4","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,4,20,4,5","8/25/2021","Sophie",NA
"525",12,31,"4","51","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","","5,3,2,1,50","8/25/2021","Sophie",NA
"526",12,32,"4","28","4","4","","6/22/2021","1","0,0,0,0,0","Sophie","","1,3,5,1,1","8/25/2021","Sophie",NA
"527",12,33,"4","35","5","2","","6/22/2021","1","0,0,0,0,0","Sophie","","1,2,3,2,46","8/25/2021","Sophie",NA
"528",12,34,"4","61","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","14,2,3,4,1","8/25/2021","Sophie",NA
"529",12,35,"4","72","3","3","","6/22/2021","1","0,0,0,0,3","Sophie","2","","8/25/2021","Sophie",NA
"530",12,36,"4","14","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","","23,25,0,3,0","8/25/2021","Sophie",NA
"531",12,37,"4","40","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/25/2021","Sophie",NA
"532",12,38,"4","57","2","5","","6/22/2021","1","0,0,0,0,2","Sophie","","0,3,0,4,4","8/25/2021","Sophie",NA
"533",12,39,"4","68","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/25/2021","Sophie",NA
"534",12,40,"4","45","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/25/2021","Sophie",NA
"535",12,41,"4","13","1","2","","6/22/2021","0","NA","Sophie","0","","8/25/2021","Sophie",NA
"536",12,42,"4","47","5","3","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"537",12,43,"4","19","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"538",12,44,"4","64","5","2","","6/22/2021","1","0,0,0,0,0","Sophie","","50,20,54,22,16","8/25/2021","Sophie",NA
"539",12,45,"4","21","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/25/2021","Sophie",NA
"540",12,46,"4","21","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,4,0,48,6","8/25/2021","Sophie",NA
"541",13,1,"3","72","2","2","","6/22/2021","1","0,0,0,0,02","Sophie","","0,0,0,2,2","8/24/2021","Sophie",NA
"542",13,2,"3","39","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,2,2,2","8/24/2021","Sophie",NA
"543",13,3,"3","13","1","3","","6/22/2021","1","1,0,6,0,0","Sophie","","1,1,0,0,0","8/24/2021","Sophie",NA
"544",13,4,"3","41","1","4","","6/22/2021","1","0,2,0,2,5","Sophie","","28,0,0,0,0","8/24/2021","Sophie",NA
"545",13,5,"3","77","2","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"546",13,6,"3","35","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/24/2021","Sophie",NA
"547",13,7,"3","20","2","2","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"548",13,8,"3","42","2","5","","6/22/2021","1","0,0,0,0,05","Sophie","","1,2,2,0,3","8/24/2021","Sophie",NA
"549",13,9,"3","77","4","4","","6/22/2021","1","8,5,0,0,0","Sophie","","0,0,0,0,01","8/24/2021","Sophie",NA
"550",13,10,"3","49","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/24/2021","Sophie",NA
"551",13,11,"3","49","2","4","","6/22/2021","1","0,0,0,0,05","Sophie","0","","8/24/2021","Sophie",NA
"552",13,12,"3","13","3","3","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"553",13,13,"3","17","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"554",13,14,"3","61","5","3","","6/22/2021","1","1,5,1,0,0","Sophie","","1,2,1,0,16","8/24/2021","Sophie",NA
"555",13,15,"3","62","1","4","","6/22/2021","1","0,0,1,0,6","Sophie","0","","8/24/2021","Sophie",NA
"556",13,16,"3","61","4","3","","6/22/2021","1","0,0,0,0,0","Sophie","","20,1,1,0,0","8/24/2021","Sophie",NA
"557",13,17,"3","14","1","2","","6/22/2021","1","90,96,96,98,98","Sophie","","0,4,4,2,32","8/24/2021","Sophie",NA
"558",13,18,"3","14","5","5","","6/22/2021","1","2,0,10,8,0","Sophie","","12,10,5,4,1","8/24/2021","Sophie",NA
"559",13,19,"3","72","3","2","","6/22/2021","1","0,0,0,0,20","Sophie","0","","8/24/2021","Sophie",NA
"560",13,20,"3","20","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","3,2,2,1,2","8/24/2021","Sophie",NA
"561",13,21,"3","19","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,3,3,1,0","8/24/2021","Sophie",NA
"562",13,22,"3","46","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,14,2,2,1","8/24/2021","Sophie",NA
"563",13,23,"3","56","4","3","","6/22/2021","1","too withered","Sophie","0","","8/24/2021","Sophie",NA
"564",13,24,"3","11","2","3","","6/22/2021","1","3,0,0,2,0","Sophie","","10,8,32,1,50","8/24/2021","Sophie",NA
"565",13,25,"3","62","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,1,1,0,4","8/24/2021","Sophie",NA
"566",13,26,"4","49","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,4,2,0,0","8/24/2021","Sophie",NA
"567",13,27,"4","1","2","3","","6/22/2021","0","NA","Sophie","","0,0,4,2,1","8/24/2021","Sophie",NA
"568",13,28,"4","11","1","1","","6/22/2021","1","3,0,2,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"569",13,29,"4","12","1","2","","6/22/2021","1","0,0,0,0,10","Sophie","","0,2,2,1,1","8/24/2021","Sophie",NA
"570",13,30,"4","7","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"571",13,31,"4","1","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"572",13,32,"4","61","3","4","","6/22/2021","1","0,0,0,0,02","Sophie","","1,2,2,1,3","8/24/2021","Sophie",NA
"573",13,33,"4","57","1","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"574",13,34,"4","35","2","4","","6/22/2021","1","1,0,8,22,0","Sophie","2","","8/24/2021","Sophie",NA
"575",13,35,"4","6","5","3","","6/22/2021","1","too small","Sophie","","0,1,0,0,3","8/24/2021","Sophie",NA
"576",13,36,"4","79","4","3","","6/22/2021","1","0,0,0,0,01","Sophie","","0,0,0,0,04","8/24/2021","Sophie",NA
"577",13,37,"4","39","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","1,40,10,18,4","8/24/2021","Sophie",NA
"578",13,38,"4","9","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"579",13,39,"4","5","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","12,12,8,6,4","8/24/2021","Sophie",NA
"580",13,40,"4","56","2","2","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"581",13,41,"4","12","1","3","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"582",13,42,"4","19","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"583",13,43,"4","1","3","1","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"584",13,44,"4","27","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","12,2,2,0,8","8/24/2021","Sophie",NA
"585",13,45,"4","19","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"586",13,46,"4","68","1","2","","6/22/2021","1","0,0,0,0,4","Sophie","2","","8/24/2021","Sophie",NA
"587",14,1,"3","57","2","3","","6/22/2021","1","0,0,0,0,03","Sophie","","0,25,0,0,4","8/24/2021","Sophie",NA
"588",14,2,"3","21","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","","1,0,2,0,0","8/24/2021","Sophie",NA
"589",14,3,"3","21","1","3","","6/22/2021","1","0,0,0,0,048","Sophie","","1,1,2,0,6","8/24/2021","Sophie",NA
"590",14,4,"3","11","1","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"591",14,5,"3","41","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"592",14,6,"3","4","1","5","","6/22/2021","1","0,2,1,0,0,","Sophie","","5,0,2,0,1","8/24/2021","Sophie",NA
"593",14,7,"3","21","1","4","","6/22/2021","1","0,3,2,0,0","Sophie","","4,0,1,1,2","8/24/2021","Sophie",NA
"594",14,8,"3","7","1","5","","6/22/2021","1","0,0,0,0,04","Sophie","","0,0,5,0,1","8/24/2021","Sophie",NA
"595",14,9,"3","19","3","4","","6/22/2021","1","0,0,0,0,0","Sophie","","23,2,2,3,18","8/24/2021","Sophie",NA
"596",14,10,"3","57","3","1","","6/22/2021","1","0,0,0,0,01","Sophie","","5,8,3,0,4","8/24/2021","Sophie",NA
"597",14,11,"3","74","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,03","8/24/2021","Sophie",NA
"598",14,12,"3","35","3","1","","6/22/2021","1","2,15,0,30,0","Sophie","","3,8,2,35,0","8/24/2021","Sophie",NA
"599",14,13,"3","29","2","1","","6/22/2021","1","0,0,0,0,02","Sophie","","20,4,50,1,0","8/24/2021","Sophie",NA
"600",14,14,"3","13","2","4","","6/22/2021","1","0,0,0,0,04","Sophie","","0,3,0,5,6","8/24/2021","Sophie",NA
"601",14,15,"3","77","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/24/2021","Sophie",NA
"602",14,16,"3","35","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,0,0,0","8/24/2021","Sophie",NA
"603",14,17,"3","47","3","2","","6/22/2021","1","0,0,0,0,028","Sophie","","2,4,0,0,5","8/24/2021","Sophie",NA
"604",14,18,"3","62","4","3","","6/22/2021","1","0,10,4,16,0","Sophie","","1,0,0,3,0","8/24/2021","Sophie",NA
"605",14,19,"3","30","4","2","","6/22/2021","1","8,3,3,3,0","Sophie","","50,14,1,44,40","8/24/2021","Sophie",NA
"606",14,20,"3","31","4","3","","6/22/2021","1","0,0,0,0,04","Sophie","","3,0,3,5,0","8/24/2021","Sophie",NA
"607",14,21,"3","46","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,-,-,-,-","8/24/2021","Sophie",NA
"608",14,22,"3","49","3","3","","6/22/2021","1","0,0,0,0,05","Sophie","","22,10,2,16,3","8/24/2021","Sophie",NA
"609",14,23,"3","49","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","","3,70,50,26,8","8/24/2021","Sophie",NA
"610",14,24,"3","31","4","4","","6/22/2021","1","0,0,0,0,10","Sophie","","25,4,2,0,0","8/24/2021","Sophie",NA
"611",14,25,"3","40","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,05","8/24/2021","Sophie",NA
"612",14,26,"4","13","2","5","","6/22/2021","1","0,8,50,2,0","Sophie","2","","8/24/2021","Sophie",NA
"613",14,27,"4","6","5","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,5,1,0,2","8/24/2021","Sophie",NA
"614",14,28,"4","46","5","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,2,3","8/24/2021","Sophie",NA
"615",14,29,"4","19","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","4,1,12,30,0","8/24/2021","Sophie",NA
"616",14,30,"4","47","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,54,3,14,5","8/24/2021","Sophie",NA
"617",14,31,"4","2","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,0,2,1","8/24/2021","Sophie",NA
"618",14,32,"4","12","2","3","","6/22/2021","1","0,0,0,0,01","Sophie","","3,3,4,0,1","8/24/2021","Sophie",NA
"619",14,33,"4","13","3","5","","6/22/2021","0","NA","Sophie","","0,0,0,8,2","8/24/2021","Sophie",NA
"620",14,34,"4","5","4","3","","6/22/2021","1","3,2,0,5,0","Sophie","","0,22,25,0,8","8/24/2021","Sophie",NA
"621",14,35,"4","79","2","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"622",14,36,"4","41","2","2","","6/22/2021","1","50,3,0,0,2","Sophie","","28,3,0,6,6","8/24/2021","Sophie",NA
"623",14,37,"4","35","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"624",14,38,"4","17","1","5","","6/22/2021","1","0,0,0,0,02","Sophie","","2,4,0,30,2","8/24/2021","Sophie",NA
"625",14,39,"4","13","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","8,8,2,1,0","8/24/2021","Sophie",NA
"626",14,40,"4","12","4","2","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"627",14,41,"4","19","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"628",14,42,"4","39","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,22","8/24/2021","Sophie",NA
"629",14,43,"4","41","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","3,4,3,0,3","8/24/2021","Sophie",NA
"630",14,44,"4","20","2","1","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"631",14,45,"4","5","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"632",14,46,"4","35","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"633",15,1,"3","4","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","1,0,0,1,1","8/24/2021","Sophie",NA
"634",15,2,"3","29","3","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"635",15,3,"3","41","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","4,2,0,2,4","8/24/2021","Sophie",NA
"636",15,4,"3","27","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","10,3,2,1,4,12","8/24/2021","Sophie",NA
"637",15,5,"3","46","4","3","","6/22/2021","1","0,0,3,0,1","Sophie","","0,0,0,0,04","8/24/2021","Sophie",NA
"638",15,6,"3","31","2","3","","6/22/2021","1","3,0,10,0,0","Sophie","","1,14,18,4,8","8/24/2021","Sophie",NA
"639",15,7,"3","17","4","3","","6/22/2021","1","0,0,0,0,0","Sophie","","3,0,3,3,4","8/24/2021","Sophie",NA
"640",15,8,"3","57","2","4","","6/22/2021","1","0,0,0,0,04","Sophie","","3,6,0,1,0","8/24/2021","Sophie",NA
"641",15,9,"3","18","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,4,4,3","8/24/2021","Sophie",NA
"642",15,10,"3","8","3","2","","6/22/2021","1","0,0,10,0,0","Sophie","2","","8/24/2021","Sophie",NA
"643",15,11,"3","68","2","2","","6/22/2021","1","2,1,1,0,0","Sophie","","0,20,0,0,6","8/24/2021","Sophie",NA
"644",15,12,"3","68","4","2","","6/22/2021","1","0,0,0,0,04","Sophie","","1,0,5,2,3","8/24/2021","Sophie",NA
