Row,Column,Block,Population,Family,Replicate,Date,Row,Column,Dead,Monarch_Quantity_Past,Monarch_Quantity_Observed,Monarch_Note,Tetraopes_tetropthalmus,Liriomyza_asclepiadis,Aphis_nerii,Aphis_asclepiadis,Myzocallis_asclepiadis,Euchaetes_egle,Lygaeus_kalmii,Labidomera_clivicollis,Rhyssomatus_lineaticollis,Comment,,,,,,,,,
9,39,2,15,5,4,07/18/2020,9,39,0,,,,,9,,,,,,,,,,,,,,,,,
9,38,2,57,5,4,07/18/2020,9,38,0,,,,,11,,,,,,,,,,,,,,,,,
9,37,2,6,4,4,07/18/2020,9,37,0,,,,,16,,,,,1,,,,,,,,,,,,
9,36,2,39,5,2,07/18/2020,9,36,0,,,,,,,,,,,,,,,,,,,,,,
9,35,2,49,3,1,07/18/2020,9,35,0,,,,,13,,,,,1,,,,,,,,,,,,
9,34,2,36,3,1,07/18/2020,9,34,1,,,,,,,,,,,,,,,,,,,,,,
9,33,2,77,5,3,07/18/2020,9,33,0,,,,,5,,,,,,,,,,,,,,,,,
9,32,2,15,3,1,07/18/2020,9,32,0,,,,,21,,,,,,,,,,,,,,,,,
9,31,2,45,2,4,07/18/2020,9,31,0,,1,1st instar,,13,,,,,,,,,,,,,,,,,
9,30,2,36,4,1,07/18/2020,9,30,0,,,,,14,,,,,,,,,,,,,,,,,
9,29,2,35,4,1,07/18/2020,9,29,0,,,,,15,,,,,,,,,,,,,,,,,
9,28,2,7,3,5,07/18/2020,9,28,0,,2,2 eggs,,27,,,,,,,,,,,,,,,,,
9,27,2,64,2,4,07/18/2020,9,27,1,,,,,,,,,,,,,,,,,,,,,,
9,26,2,77,1,2,07/18/2020,9,26,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
9,25,2,64,5,3,07/18/2020,9,25,0,,,,,1,,,,,,,,,,,,,,,,,
9,24,2,27,4,5,07/18/2020,9,24,0,,,,,,,,,,,,,,,,,,,,,,
9,23,2,45,2,1,07/18/2020,9,23,0,,1,1st instar,,20,,,,,,,,,,,,,,,,,
9,22,1,15,3,5,07/18/2020,9,22,1,,,,,,,,,,,,,,,,,,,,,,
9,21,1,79,4,2,07/18/2020,9,21,0,,,,,23,,,,,,,,,,,,,,,,,
9,20,1,7,3,3,07/18/2020,9,20,0,,1,1st instar,,12,,,,,,,,,,,,,,,,,
9,19,1,72,3,1,07/18/2020,9,19,0,,,,,3,,,,,,,,,,,,,,,,,
9,18,1,20,1,2,07/18/2020,9,18,1,,,,,,,,,,,,,,,,,,,,,,
9,17,1,39,3,2,07/18/2020,9,17,0,,,,,6,,10,,,,,,,,,,,,,,,
9,16,1,30,5,3,07/18/2020,9,16,0,,,,,9,,10,,,,,,,,,,,,,,,
9,15,1,13,5,2,07/18/2020,9,15,0,,1,1 egg,,,,18,,,,,,,,,,,,,,,
9,14,1,5,5,5,07/18/2020,9,14,1,,,,,,,,,,,,,,,,,,,,,,
9,13,1,79,1,1,07/18/2020,9,13,0,,,,,10,,9,,,2,,,,,,,,,,,,
9,12,1,51,4,2,07/18/2020,9,12,0,,,,,15,,,,,,,,,,,,,,,,,
9,11,1,17,2,5,07/18/2020,9,11,0,,,,,,,,,,,,,,,,,,,,,,
9,10,1,69,2,4,07/18/2020,9,10,1,,,,,,,,,,,,,,,,,,,,,,
9,9,1,3,2,2,07/18/2020,9,9,0,,,,,8,,,,,,,,,,,,,,,,,
9,8,1,77,3,1,07/18/2020,9,8,0,,,,,8,,,,,,,,,,,,,,,,,
9,7,1,39,3,4,07/18/2020,9,7,0,,,,,22,,75,,,,,,,,,,,,,,,
9,6,1,49,5,5,07/18/2020,9,6,0,,,,,9,,,,,,,,,,,,,,,,,
9,5,1,1,4,3,07/18/2020,9,5,0,,,,,8,,,,,,,,,,,,,,,,,
9,4,1,27,4,1,07/18/2020,9,4,0,,,,,27,,,,,,,,,,,,,,,,,
9,3,1,12,3,1,07/18/2020,9,3,1,,,,,,,,,,,,,,,,,,,,,,
9,2,1,4,3,1,07/18/2020,9,2,0,,,,,17,,200,40,,,,,,,,,,,,,,
9,1,1,28,1,5,07/18/2020,9,1,0,,,,,16,,,,,,,,,,,,,,,,,
8,46,2,67,5,3,07/18/2020,8,46,1,,,,,,,,,,,,,,,,,,,,,,
8,45,2,67,2,2,07/18/2020,8,45,0,,,,,5,,,,,,,,,,,,,,,,,
8,44,2,62,1,3,07/18/2020,8,44,0,,,,,9,,,,,,,,,,,,,,,,,
8,43,2,39,4,1,07/18/2020,8,43,0,,,,,30,,,,,,,,,,,,,,,,,
8,42,2,64,3,3,07/18/2020,8,42,0,,,,,22,,,,,,,,,,,,,,,,,
8,41,2,64,2,2,07/18/2020,8,41,0,,,,,,,,,,,,,,,,,,,,,,
8,40,2,39,3,5,07/18/2020,8,40,0,,1,1 egg,,13,,,,,,,,,,,,,,,,,
8,39,2,5,4,1,07/18/2020,8,39,0,,,,,,,,,,,,,,,,,,,,,,
8,38,2,17,3,1,07/18/2020,8,38,0,,1,1st instar,,6,,,,,,,,,,,,,,,,,
8,37,2,26,1,1,07/18/2020,8,37,0,,1,1 egg,,30,,30,11,,,,,,,,,,,,,,
8,36,2,27,5,2,07/18/2020,8,36,0,,1,1 egg,,28,,,,,,,,,,,,,,,,,
8,35,2,17,4,2,07/18/2020,8,35,0,,,,,30,,,,,,,,,,,,,,,,,
8,34,2,77,4,3,07/18/2020,8,34,0,,,,,16,,,,,,,,,,,,,,,,,
8,33,2,21,1,2,07/18/2020,8,33,0,,,,,22,,,,50,,,,,,,,,,,,,
8,32,2,4,3,3,07/18/2020,8,32,0,,,,,11,,,,,,,,,,,,,,,,,
8,31,2,62,4,4,07/18/2020,8,31,0,,1,5th instar ,,17,,,,,,,,,,,,,,,,,
8,30,2,39,3,3,07/18/2020,8,30,0,,1,1 egg,,5,,,,,,,,,,,,,,,,,
8,29,2,35,3,5,07/18/2020,8,29,0,,,,,10,,,,,,,,,,,,,,,,,
8,28,2,7,1,2,07/18/2020,8,28,0,,1,1 egg,,11,,,,,,,,,,,,,,,,,
8,27,2,6,3,5,07/18/2020,8,27,0,,1,3rd/4th instar,,12,,,3,,1,,,,,,,,,,,,
8,26,2,68,4,1,07/18/2020,8,26,0,,,,,6,,,,,,,,,,,,,,,,,
8,25,2,46,2,5,07/18/2020,8,25,0,,,,,6,,,,,,,,,,,,,,,,,
8,24,2,4,2,2,07/18/2020,8,24,0,,,,,6,,,,,,,,,,,,,,,,,
8,23,2,68,5,2,07/18/2020,8,23,0,,2,1st instar + 1 egg,,20,,,,,,,,,,,,,,,,,
8,22,1,29,4,3,07/18/2020,8,22,0,,1,1 egg,,9,,,,,,,,,,,,,,,,,
8,21,1,16,2,1,07/18/2020,8,21,0,,2,2nd instar + 1 egg,,10,,,,,,,,,,,,,,,,,
8,20,1,15,5,1,07/18/2020,8,20,0,,1,1 egg,,2,,,,,,,,,,,,,,,,,
8,19,1,47,5,1,07/18/2020,8,19,0,,2,2 eggs,,26,,,,,,,,,,,,,,,,,
8,18,1,62,1,2,07/18/2020,8,18,0,,1,1st instar,,7,,,,,,,,,,,,,,,,,
8,17,1,57,3,2,07/18/2020,8,17,0,,1,1st instar,,4,,,,,1,,,,,,,,,,,,
8,16,1,14,3,2,07/18/2020,8,16,0,,1,1 egg,,8,,,,,1,,,,,,,,,,,,
8,15,1,15,1,5,07/18/2020,8,15,0,,,,,2,,,,,,,,,,,,,,,,,
8,14,1,62,2,5,07/18/2020,8,14,1,,,,,,,,,,,,,,,,,,,,,,
8,13,1,72,4,5,07/18/2020,8,13,0,,,,,,,,,,,,,,,,,,,,,,
8,12,1,20,5,1,07/18/2020,8,12,0,,,,,,,,,,,,,,,,,,,,,,
8,11,1,11,4,5,07/18/2020,8,11,0,,,,,7,,,,,,,,,,,,,,,,,
8,10,1,12,3,2,07/18/2020,8,10,0,,,,,14,,,,,,,,,,,,,,,,,
8,9,1,7,3,2,07/18/2020,8,9,0,,,,,22,,,,,,,,,,,,,,,,,
8,8,1,15,4,4,07/18/2020,8,8,0,,,,,5,,,,,,,,,,,,,,,,,
8,7,1,17,1,4,07/18/2020,8,7,0,,,,,,,,,,,,,,,,,,,,,,
8,6,1,74,1,3,07/18/2020,8,6,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
8,5,1,13,5,4,07/18/2020,8,5,0,,,,,,,,,,,,,,,,,,,,,,
8,4,1,21,5,1,07/18/2020,8,4,0,,,,,10,,,,,,,,,,,,,,,,,
8,3,1,67,3,2,07/18/2020,8,3,0,,1,1 egg,,12,,,,,,,,,,,,,,,,,
8,2,1,57,1,2,07/18/2020,8,2,0,,2,1 chrysalis + 1 egg,,34,,,,,,,,,,,,,,,,,
8,1,1,9,2,1,07/18/2020,8,1,0,,,,,12,,,,,1,,,,,,,,,,,,
7,46,2,29,5,2,07/18/2020,7,46,0,,1,1 egg ,,6,,1,,,,,,,,,,,,,,,
7,45,2,2,5,4,07/18/2020,7,45,0,,,,,6,,,,,,,,,,,,,,,,,
7,44,2,11,2,5,07/18/2020,7,44,0,,,,,10,,,,,,,,,,,,,,,,,
7,43,2,27,4,3,07/18/2020,7,43,1,,,,,,,,,,,,,,,,,,,,,,
7,42,2,13,3,1,07/18/2020,7,42,1,,,,,,,,,,,,,,,,,,,,,,
7,41,2,16,3,5,07/18/2020,7,41,0,,,,,9,,,,,,,,,,,,,,,,,
7,40,2,30,4,4,07/18/2020,7,40,0,,,,,37,,,,,,,,,,,,,,,,,
7,39,2,19,5,3,07/18/2020,7,39,0,,1,1 egg,,21,,,,,,,,,,,,,,,,,
7,38,2,64,3,4,07/18/2020,7,38,0,,,,,26,,,,,,,,,,,,,,,,,
7,37,2,1,1,1,07/18/2020,7,37,0,,1,1 egg,,24,,,,,,,,,,,,,,,,,
7,36,2,79,5,1,07/18/2020,7,36,0,,,,,2,,,,,,,,,,,,,,,,,
7,35,2,62,3,5,07/18/2020,7,35,1,,,,,,,,,,,,,,,,,,,,,,
7,34,2,57,4,5,07/18/2020,7,34,0,,2,2 eggs,,16,,,,,,,,,,,,,,,,,
7,33,2,12,2,2,07/18/2020,7,33,0,,,,,40,,,,,,,,,,,,,,,,,
7,32,2,5,1,4,07/18/2020,7,32,1,,,,,,,,,,,,,,,,,,,,,,
7,31,2,62,2,3,07/18/2020,7,31,0,,1,1 egg,,22,,,,,,,,,,,,,,,,,
7,30,2,56,3,5,07/18/2020,7,30,0,,,,,11,,,,,,,2,,,,,,,,,,
7,29,2,39,2,5,07/18/2020,7,29,0,,1,1 egg,,12,,5,,,,,,,,,,,,,,,
7,28,2,8,2,2,07/18/2020,7,28,0,,2,2 eggs,,10,,2,,,,,,,,,,,,,,,
7,27,2,30,2,4,07/18/2020,7,27,0,,2,2 eggs,,9,,,,,,,,,,,,,,,,,
7,26,2,67,1,5,07/18/2020,7,26,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
7,25,2,12,2,4,07/18/2020,7,25,0,,,,,1,,,,,,,,,,,,,,,,,
7,24,2,7,2,3,07/18/2020,7,24,0,,,,,4,,,,,,,,,,,,,,,,,
7,23,2,14,4,4,07/18/2020,7,23,1,,,,,,,,,,,,,,,,,,,,,,
7,22,1,35,4,4,07/18/2020,7,22,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
7,21,1,35,3,2,07/18/2020,7,21,0,,,,,13,,,,,,,,,,,,,,,,,
7,20,1,79,3,3,07/18/2020,7,20,0,,,,,16,,,,,,,,,,,,,,,,,
7,19,1,29,1,2,07/18/2020,7,19,0,,,,,,,,,,,,,,,,,,,,,,
7,18,1,5,3,2,07/18/2020,7,18,0,,,,,11,,,,,,,,,,,,,,,,,
7,17,1,5,2,4,07/18/2020,7,17,0,,,,,10,,,,,,,,,,,,,,,,,
7,16,1,68,1,5,07/18/2020,7,16,0,,2,1 egg + 1st instar,,11,,,,,,,,,,,,,,,,,
7,15,1,7,4,4,07/18/2020,7,15,1,,,,,,,,,,,,,,,,,,,,,,
7,14,1,46,5,5,07/18/2020,7,14,0,,,,,,,,,,,,,,,,,,,,,,
7,13,1,19,2,2,07/18/2020,7,13,0,,,,,9,,,,,,,,,,,,,,,,,
7,12,1,4,4,2,07/18/2020,7,12,0,,,,,4,,,,,,,,,,,,,,,,,
7,11,1,47,4,4,07/18/2020,7,11,0,,,,,12,,,,,,,,,,,,,,,,,
7,10,1,79,3,4,07/18/2020,7,10,0,,,,,,,,,,,,,,,,,,,,,,
7,9,1,39,2,4,07/18/2020,7,9,0,,,,,3,,,,,,,,,,,,,,,,,
7,8,1,5,5,4,07/18/2020,7,8,0,,,,,4,,5,,,,,,,,,,,,,,,
7,7,1,67,2,1,07/18/2020,7,7,0,,,,,,,,,,,,,,,,,,,,,,
7,6,1,64,2,3,07/18/2020,7,6,1,,,,,,,,,,,,,,,,,,,,,,
7,5,1,62,1,5,07/18/2020,7,5,0,,,,,5,,,,,,,,,,,,,,,,,
7,4,1,47,2,2,07/18/2020,7,4,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
7,3,1,7,1,3,07/18/2020,7,3,0,,,,,1,,,,,,,,,,,,,,,,,
7,2,1,6,2,3,07/18/2020,7,2,1,,,,,,,,,,,,,,,,,,,,,,
7,1,1,3,2,5,07/18/2020,7,1,0,,1,1 egg,,6,,,,,,,,,,,,,,,,,
6,46,2,7,4,3,07/18/2020,6,46,0,,2,1 egg + 1st/2nd instar,,13,,,,,,,,,,,,,,,,,
6,45,2,18,2,4,07/18/2020,6,45,0,,,,,4,,,,,,,,,,,,,,,,,
6,44,2,17,5,2,07/18/2020,6,44,0,,1,1st instar,,25,,,,,,,,,,,,,,,,,
6,43,2,79,2,5,07/18/2020,6,43,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
6,42,2,4,3,4,07/18/2020,6,42,1,,,,,,,,,,,,,,,,,,,,,,
6,41,2,42,1,2,07/18/2020,6,41,0,,,,,5,,,,,,,,,,,,,,,,,
6,40,2,17,2,1,07/18/2020,6,40,0,,3,3 eggs,,20,,6,,,,,,,,,,,,,,,
6,39,2,62,4,1,07/18/2020,6,39,0,,1,1 egg,,19,,,,,1,,,,,,,,,,,,
6,38,2,1,4,5,07/18/2020,6,38,0,,,,,3,,,,,,,,,,,,,,,,,
6,37,2,17,3,2,07/18/2020,6,37,0,,,,,7,,,,,,,,,,,,,,,,,
6,36,2,74,2,3,07/18/2020,6,36,0,,1,1st/2nd instar,,18,,,,,,,,,,,,,,,,,
6,35,2,1,3,4,07/18/2020,6,35,0,,1,1 egg,,27,,,,,,,,,,,,,,,,,
6,34,2,57,5,2,07/18/2020,6,34,1,,,,,,,,,,,,,,,,,,,,,,
6,33,2,14,1,1,07/18/2020,6,33,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
6,32,2,18,2,1,07/18/2020,6,32,0,,1,1 egg,,15,,,,,,,,,,,,,,,,,
6,31,2,18,4,3,07/18/2020,6,31,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
6,30,2,12,5,4,07/18/2020,6,30,0,,,,,1,,,,,,,,,,,,,,,,,
6,29,2,62,3,4,07/18/2020,6,29,0,,,,,8,,,,,,,,,,,,,,,,,
6,28,2,36,1,1,07/18/2020,6,28,0,,,,,5,,,,,,,,,,,,,,,,,
6,27,2,5,5,3,07/18/2020,6,27,0,,,,,4,,,,,,,,,,,,,,,,,
6,26,2,1,1,3,07/18/2020,6,26,0,,,,,16,,,,,,,,,,,,,,,,,
6,25,2,72,2,4,07/18/2020,6,25,1,,,,,,,,,,,,,,,,,,,,,,
6,24,2,77,4,5,07/18/2020,6,24,0,,1,1 egg,,2,,,,,1,,,,,,,,,,,,
6,23,2,21,2,2,07/18/2020,6,23,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
6,22,1,79,4,1,07/18/2020,6,22,0,,1,1st instar,,15,,,,,,,,,,,,,,,,,
6,21,1,29,4,5,07/18/2020,6,21,1,,,,,,,,,,,,,,,,,,,,,,
6,20,1,3,5,1,07/18/2020,6,20,0,,,,,8,,,,,,,,,,,,,,,,,
6,19,1,19,5,2,07/18/2020,6,19,0,,,,,15,,,,,,,,,,,,,,,,,
6,18,1,6,2,1,07/18/2020,6,18,1,,,,,,,,,,,,,,,,,,,,,,
6,17,1,46,1,3,07/18/2020,6,17,1,,,,,,,,,,,,,,,,,,,,,,
6,16,1,51,2,1,07/18/2020,6,16,0,,,,,13,,,,,,,,,,,,,,,,,
6,15,1,26,1,2,07/18/2020,6,15,0,,,,,13,,,,,,,,,,,,,,,,,
6,14,1,36,2,5,07/18/2020,6,14,0,,,,,3,,,,,,,,,,,,,,,,,
6,13,1,46,5,1,07/18/2020,6,13,0,,,,,3,,,,,,,,,,,,,,,,,
6,12,1,7,5,2,07/18/2020,6,12,0,,1,2nd/3rd instar,,,,,,,,,,,,,,,,,,,
6,11,1,40,5,5,07/18/2020,6,11,0,,,,,9,,,,,,,,,,,,,,,,,
6,10,1,49,4,5,07/18/2020,6,10,0,,,,,2,,,,,,,,,,,,,,,,,
6,9,1,21,4,4,07/18/2020,6,9,0,,,,,1,,,,,,,,,,,,,,,,,
6,8,1,7,5,3,07/18/2020,6,8,0,,,,,4,,,,150,,,,,,,,,,,,,
6,7,1,57,5,3,07/18/2020,6,7,0,,,,,6,,,,,,,,,,,,,,,,,
6,6,1,12,1,4,07/18/2020,6,6,0,,2,2 eggs,,,,,,,,,,,,,,,,,,,
6,5,1,11,2,4,07/18/2020,6,5,0,,,,,10,,,,,,,,,,,,,,,,,
6,4,1,27,3,3,07/18/2020,6,4,0,,,,,,,,,,,,,,,,,,,,,,
6,3,1,2,2,3,07/18/2020,6,3,0,,,,,33,,,,,,,,,,,,,,,,,
6,2,1,61,4,5,07/18/2020,6,2,0,,,,,4,,,,,,,,,,,,,,,,,
6,1,1,36,4,4,07/18/2020,6,1,0,,,,,9,,,,,,,,,,,,,,,,,
5,46,2,29,5,4,07/20/2020,5,46,0,,1,1 egg,,2,,,,,,,,,,,,,,,,,
5,45,2,64,1,2,07/20/2020,5,45,0,,,,,8,,,,,,,,,,,,,,,,,
5,44,2,69,1,4,07/20/2020,5,44,0,,,,,12,,,,,,,,,,,,,,,,,
5,43,2,36,3,4,07/20/2020,5,43,0,,,,,24,,,115,1,2,,,,,,,,,,,,
5,42,2,39,5,3,07/20/2020,5,42,0,,,,,18,,,,,,,,,,,,,,,,,
5,41,2,2,1,5,07/20/2020,5,41,0,,,,,6,,,,,,,,,,,,,,,,,
5,40,2,14,1,4,07/20/2020,5,40,0,,,,1,7,,,,2,,,,,,,,,,,,,
5,39,2,77,5,1,07/20/2020,5,39,0,,1,2nd/3rd instar,1,37,,,,2,1,,,,,,,,,,,,
5,38,2,72,4,3,07/20/2020,5,38,0,,,,,,,,,,,,,,,,,,,,,,
5,37,2,8,3,3,07/20/2020,5,37,0,,,,,10,,,,,,,,,,,,,,,,,
5,36,2,41,1,5,07/20/2020,5,36,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
5,35,2,17,5,1,07/20/2020,5,35,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
5,34,2,67,5,1,07/20/2020,5,34,0,,,,,3,,,,,,,,,,,,,,,,,
5,33,2,40,3,1,07/20/2020,5,33,0,,,,,9,,,,,,,,,,,,,,,,,
5,32,2,27,5,3,07/20/2020,5,32,0,,1,1 egg,,19,,,,,,,,,,,,,,,,,
5,31,2,77,4,2,07/20/2020,5,31,0,,,,,14,,,,,,,1,,,,,,,,,,
5,30,2,6,5,4,07/20/2020,5,30,0,,2,2 eggs,,10,,,,,,,,,,,,,,,,,
5,29,2,17,1,3,07/20/2020,5,29,0,,,,,2,,,,,,,,,,,,,,,,,
5,28,2,79,1,3,07/20/2020,5,28,0,,1,1 egg,,20,,,30,,,,,,,,,,,,,,
5,27,2,30,5,2,07/20/2020,5,27,0,,,,,21,,,,,1,,,,,,,,,,,,
5,26,2,74,2,1,07/20/2020,5,26,0,,,,,15,,2,,,,,,,,,,,,,,,
5,25,2,12,5,2,07/20/2020,5,25,0,,1,1st instar,,4,,,,,,,,,,,,,,,,,
5,24,2,62,1,1,07/20/2020,5,24,0,,1,1 egg,,4,,,,,,,,,,,,,,,,,
5,23,2,3,4,3,07/20/2020,5,23,0,,,,,8,,,,,,,,,,,,,,,,,
5,22,1,13,1,4,07/20/2020,5,22,0,,,,,12,,,,,,,,,,,,,,,,,
5,21,1,47,4,5,07/20/2020,5,21,0,,1,1 egg,,26,,,,,,,,,,,,,,,,,
5,20,1,9,1,5,07/20/2020,5,20,0,,,,,8,,,1,,,,,,,,,,,,,,
5,19,1,21,3,5,07/20/2020,5,19,0,,1,1st instar,,8,,,,,,,,,,,,,,,,,
5,18,1,46,5,3,07/20/2020,5,18,0,,,,,26,,,,,,,,,,,,,,,,,
5,17,1,47,3,3,07/20/2020,5,17,0,,,,,1,,,,,,,,,,,,,,,,,
5,16,1,47,1,5,07/20/2020,5,16,0,,1,1st instar ,,16,,,,,,,,,,,,,,,,,
5,15,1,72,3,5,07/20/2020,5,15,0,,1,1 egg,,20,,,,,,,,,,,,,,,,,
5,14,1,49,2,3,07/20/2020,5,14,0,,1,1 egg,,10,,,,,,,,,,,,,,,,,
5,13,1,21,3,1,07/20/2020,5,13,0,,,,,4,,1,,,,,,,,,,,,,,,
5,12,1,23,1,5,07/20/2020,5,12,0,,,,,18,,,,,,,,,,,,,,,,,
5,11,1,3,2,4,07/20/2020,5,11,0,,2,1 egg + 2nd instar,,2,,,,,,,,,,,,,,,,,
5,10,1,29,1,3,07/20/2020,5,10,1,,,,,,,,,,,,,,,,,,,,,,
5,9,1,28,1,3,07/20/2020,5,9,1,,,,,,,,,,,,,,,,,,,,,,
5,8,1,4,5,2,07/20/2020,5,8,0,,,,,27,,,,,,,,,,,,,,,,,
5,7,1,11,1,2,07/20/2020,5,7,0,,,,,17,,,,4,1,,,,,,,,,,,,
5,6,1,8,3,5,07/20/2020,5,6,0,,,,,27,,,,3,,,,,,,,,,,,,
5,5,1,32,1,3,07/20/2020,5,5,0,,1,1 egg,,14,,,,,,,,,,,,,,,,,
5,4,1,56,3,3,07/20/2020,5,4,1,,,,,,,,,,,,,,,,,,,,,,
5,3,1,19,3,5,07/20/2020,5,3,0,,,,,19,,,,,,,,,,,,,,,,,
5,2,1,21,5,3,07/20/2020,5,2,0,,,,,9,,,,,,,,,,,,,,,,,
5,1,1,77,1,1,07/20/2020,5,1,0,,,,,7,,,,,,,,,,,,,,,,,
4,46,2,46,4,1,07/20/2020,4,46,0,,,,,6,,,,,,1,,,,,,,,,,,
4,45,2,18,5,2,07/20/2020,4,45,0,,,,,1,,,,,,,,,,,,,,,,,
4,44,2,61,4,4,07/20/2020,4,44,0,,1,2nd instar,,14,,,,,,,,,,,,,,,,,
4,43,2,1,3,5,07/20/2020,4,43,0,,,,,16,,5,,,,,,,,,,,,,,,
4,42,2,2,2,2,07/20/2020,4,42,0,,,,,36,,,,1,,,,,,,,,,,,,
4,41,2,36,1,5,07/20/2020,4,41,0,,,,2,31,,1,,1,,,,,,,,,,,,,
4,40,2,36,1,4,07/20/2020,4,40,0,,,,,35,,4,,,1,,,,,,,,,,,,
4,39,2,18,1,1,07/20/2020,4,39,0,,,,,18,,,,,,,,,,,,,,,,,
4,38,2,40,5,3,07/20/2020,4,38,0,,3,1 egg + 3rd instar + 1st instar,,20,5,,,1,,,,,,,,,,,,,
4,37,2,36,5,3,07/20/2020,4,37,0,,1,1 egg,,16,,,,,,,,,,,,,,,,,
4,36,2,7,5,5,07/20/2020,4,36,0,,1,1 egg,1,43,,,,,,,,,,,,,,,,,
4,35,2,20,3,2,07/20/2020,4,35,1,,,,,,,,,,,,,,,,,,,,,,
4,34,2,51,4,3,07/20/2020,4,34,0,,3,2 eggs + 2nd/3rd instar,,19,,,,,,,,,,,,,,,,,
4,33,2,4,3,2,07/20/2020,4,33,0,,1,1 egg,,11,,2,,,,,,,,,,,,,,,
4,32,2,72,5,3,07/20/2020,4,32,0,,,,,,,,,,,,,,,,,,,,,,
4,31,2,6,3,1,07/20/2020,4,31,0,,,,,5,,,,,,,,,,,,,,,,,
4,30,2,4,1,4,07/20/2020,4,30,0,,2,2 eggs,,18,,,,,3,,,,,,,,,,,,
4,29,2,23,1,2,07/20/2020,4,29,0,,,,,3,,,,,,,,,,,,,,,,,
4,28,2,68,4,3,07/20/2020,4,28,0,,,,,13,,,,,,,,,,,,,,,,,
4,27,2,32,1,2,07/20/2020,4,27,0,,,,,2,,,,,,,,,,,,,,,,,
4,26,2,56,2,3,07/20/2020,4,26,0,,,,,1,,,,,,,,,,,,,,,,,
4,25,2,15,2,5,07/20/2020,4,25,0,,,,,9,,,,,,,,,,,,,,,,,
4,24,2,77,1,4,07/20/2020,4,24,0,,1,1 egg,,2,,,1,,,,,,,,,,,,,,
4,23,1,74,2,5,07/20/2020,4,23,0,,,,,7,,,,,,,,,,,,,,,,,
4,22,1,12,4,4,07/20/2020,4,22,1,,,,,,,,,,,,,,,,,,,,,,
4,21,1,72,5,5,07/20/2020,4,21,0,,,,,6,,,,,,,,,,,,,,,,,
4,20,1,8,1,1,07/20/2020,4,20,0,,,,,15,,,,,,,,,,,,,,,,,
4,19,1,2,3,1,07/20/2020,4,19,0,,,,,2,,,,,,,,,,,,,,,,,
4,18,1,67,1,4,07/20/2020,4,18,0,,,,,,,,,,,1,,,,,,,,,,,
4,17,1,56,4,2,07/20/2020,4,17,0,,,,,11,,,,,,,,,,,,,,,,,
4,16,1,4,1,1,07/20/2020,4,16,0,,1,1 egg,,9,,,,,,,,,,,,,,,,,
4,15,1,36,2,1,07/20/2020,4,15,0,,,,,13,,,,,,,,,,,,,,,,,
4,14,1,79,4,4,07/20/2020,4,14,0,,1,1 instar,,7,,,,,,,,,,,,,,,,,
4,13,1,17,4,4,07/20/2020,4,13,0,,,,,5,,,,,,,,,,,,,,,,,
4,12,1,6,4,5,07/20/2020,4,12,1,,,,,,,,,,,,,,,,,,,,,,
4,11,1,1,4,1,07/20/2020,4,11,0,,,,,12,,,,,,,,,,,,,,,,,
4,10,1,61,5,1,07/20/2020,4,10,1,,,,,,,,,,,,,,,,,,,,,,
4,9,1,30,4,3,07/20/2020,4,9,0,,,,,25,,,,,,,,,,,,,,,,,
4,8,1,1,2,2,07/20/2020,4,8,0,,1,1 egg,,29,,,,,,,,,,,,,,,,,
4,7,1,1,2,1,07/20/2020,4,7,0,,,,,14,,,,,,,,,,,,,,,,,
4,6,1,21,2,3,07/20/2020,4,6,0,,,,,13,,,,,1,,,,,,,,,,,,
4,5,1,47,1,1,07/20/2020,4,5,0,,,,,29,,,,,,,,,,,,,,,,,
4,4,1,47,3,5,07/20/2020,4,4,0,,,,,1,,,,,,,,,,,,,,,,,
4,3,1,12,4,1,07/20/2020,4,3,0,,1,1 egg,,37,,,,,,,,,,,,,,,,,
4,2,1,79,2,1,07/20/2020,4,2,0,,1,1 egg,,9,,,,,,,,,,,,,,,,,
4,1,1,21,4,1,07/20/2020,4,1,0,,,,,16,,,,,,1,,,,,,,,,,,
3,46,2,19,1,1,07/20/2020,3,46,0,,1,2nd instar,,14,,,,,,,,,,,,,,,,,
3,45,2,1,1,5,07/20/2020,3,45,0,,1,1 egg,,2,,,,,,,,,,,,,,,,,
3,44,2,67,2,5,07/20/2020,3,44,0,,1,1 egg,,7,,,,,,,,,,,,,,,,,
3,43,2,40,5,2,07/20/2020,3,43,0,,,,,3,,,,,,,,,,,,,,,,,
3,42,2,46,2,2,07/20/2020,3,42,0,,2,2 eggs,,25,,,,1,,,,,,,,,,,,,
3,41,2,67,4,3,07/20/2020,3,41,0,,1,1 egg,,19,,2,,1,,,,,,,,,,,,,
3,40,2,12,5,3,07/20/2020,3,40,0,,1,1 egg,1,15,,12,,,1,,,,,,,,,,,,
