"","Row","Column","Block","Population","Family","Replicate","Survival_LateJune","Survival_LateJune_Date","Survival_LateJune_Comment","Survival_LateJune_Surveyor","Survival_LateAugust","Survival_LateAugust_Date","Survival_LateAugust_Comment","Survival_LateAugust_Surveyor"
"534",12,28,"4","17","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"535",12,29,"4","41","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"536",12,30,"4","14","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"537",12,31,"4","51","4","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"538",12,32,"4","28","4","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"539",12,33,"4","35","5","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"540",12,34,"4","61","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"541",12,35,"4","72","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"542",12,36,"4","14","4","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"543",12,37,"4","40","4","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"544",12,38,"4","57","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"545",12,39,"4","68","1","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"546",12,40,"4","45","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"547",12,41,"4","13","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"548",12,42,"4","47","5","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"549",12,43,"4","19","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"550",12,44,"4","64","5","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"551",12,45,"4","21","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"552",12,46,"4","21","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"553",13,1,"3","72","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"554",13,2,"3","39","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"555",13,3,"3","13","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"556",13,4,"3","41","1","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"557",13,5,"3","77","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"558",13,6,"3","35","5","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"559",13,7,"3","20","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"560",13,8,"3","42","2","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"561",13,9,"3","77","4","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"562",13,10,"3","49","1","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"563",13,11,"3","49","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"564",13,12,"3","13","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"565",13,13,"3","17","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"566",13,14,"3","61","5","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"567",13,15,"3","62","1","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"568",13,16,"3","61","4","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"569",13,17,"3","14","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"570",13,18,"3","14","5","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"571",13,19,"3","72","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"572",13,20,"3","20","5","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"573",13,21,"3","19","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"574",13,22,"3","46","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"575",13,23,"3","56","4","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"576",13,24,"3","11","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"577",13,25,"3","62","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"578",13,26,"4","49","1","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"579",13,27,"4","1","2","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"580",13,28,"4","11","1","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"581",13,29,"4","12","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"582",13,30,"4","7","5","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"583",13,31,"4","1","2","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"584",13,32,"4","61","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"585",13,33,"4","57","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"586",13,34,"4","35","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"587",13,35,"4","6","5","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"588",13,36,"4","79","4","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"589",13,37,"4","39","5","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"590",13,38,"4","9","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"591",13,39,"4","5","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"592",13,40,"4","56","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"593",13,41,"4","12","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"594",13,42,"4","19","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"595",13,43,"4","1","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"596",13,44,"4","27","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"597",13,45,"4","19","5","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"598",13,46,"4","68","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"599",14,1,"3","57","2","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"600",14,2,"3","21","4","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"601",14,3,"3","21","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"602",14,4,"3","11","1","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"603",14,5,"3","41","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"604",14,6,"3","4","1","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"605",14,7,"3","21","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"606",14,8,"3","7","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"607",14,9,"3","19","3","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"608",14,10,"3","57","3","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"609",14,11,"3","74","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"610",14,12,"3","35","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"611",14,13,"3","29","2","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"612",14,14,"3","13","2","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"613",14,15,"3","77","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"614",14,16,"3","35","2","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"615",14,17,"3","47","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"616",14,18,"3","62","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"617",14,19,"3","30","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"618",14,20,"3","31","4","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"619",14,21,"3","46","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"620",14,22,"3","49","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"621",14,23,"3","49","4","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"622",14,24,"3","31","4","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"623",14,25,"3","40","4","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"624",14,26,"4","13","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"625",14,27,"4","6","5","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"626",14,28,"4","46","5","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"627",14,29,"4","19","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"628",14,30,"4","47","2","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"629",14,31,"4","2","1","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"630",14,32,"4","12","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"631",14,33,"4","13","3","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"632",14,34,"4","5","4","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"633",14,35,"4","79","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"634",14,36,"4","41","2","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"635",14,37,"4","35","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"636",14,38,"4","17","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"637",14,39,"4","13","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"638",14,40,"4","12","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"639",14,41,"4","19","2","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"640",14,42,"4","39","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"641",14,43,"4","41","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"642",14,44,"4","20","2","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"643",14,45,"4","5","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"644",14,46,"4","35","5","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"645",15,1,"3","4","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"646",15,2,"3","29","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"647",15,3,"3","41","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"648",15,4,"3","27","4","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"649",15,5,"3","46","4","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"650",15,6,"3","31","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"651",15,7,"3","17","4","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"652",15,8,"3","57","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"653",15,9,"3","18","3","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"654",15,10,"3","8","3","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"655",15,11,"3","68","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"656",15,12,"3","68","4","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"657",15,13,"3","27","3","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"658",15,14,"3","17","3","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"659",15,15,"3","14","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"660",15,16,"3","1","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"661",15,17,"3","57","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"662",15,18,"3","21","2","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"663",15,19,"3","20","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"664",15,20,"3","27","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"665",15,21,"3","67","2","4","1","6/24/2022","wilting","Yimin","0","8/23/2022",NA,"Yimin"
"666",15,22,"3","7","4","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"667",15,23,"3","27","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"668",15,24,"3","68","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"669",15,25,"3","74","1","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"670",15,26,"4","29","3","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"671",15,27,"4","29","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"672",15,28,"4","15","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"673",15,29,"4","14","2","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"674",15,30,"4","31","3","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"675",15,31,"4","69","1","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"676",15,32,"4","77","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"677",15,33,"4","4","5","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"678",15,34,"4","11","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"679",15,35,"4","57","4","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"680",15,36,"4","72","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"681",15,37,"4","5","1","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"682",15,38,"4","56","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"683",15,39,"4","40","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"684",15,40,"4","9","1","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"685",15,41,"4","40","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"686",15,42,"4","3","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"687",15,43,"4","20","5","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"688",15,44,"4","3","2","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"689",15,45,"4","41","4","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"690",15,46,"4","18","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"691",16,1,"3","15","4","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"692",16,2,"3","57","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"693",16,3,"3","27","1","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"694",16,4,"3","77","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"695",16,5,"3","29","4","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"696",16,6,"3","21","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"697",16,7,"3","31","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"698",16,8,"3","36","5","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"699",16,9,"3","21","4","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"700",16,10,"3","15","5","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"701",16,11,"3","46","4","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"702",16,12,"3","5","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"703",16,13,"3","41","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"704",16,14,"3","49","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"705",16,15,"3","67","5","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"706",16,16,"3","7","5","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"707",16,17,"3","5","4","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"708",16,18,"3","4","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"709",16,19,"3","68","5","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"710",16,20,"3","4","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"711",16,21,"3","61","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"712",16,22,"3","39","4","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"713",16,23,"3","1","5","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"714",16,24,"3","2","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"715",16,25,"3","19","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"717",16,27,"4","27","1","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"718",16,28,"4","2","4","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"719",16,29,"4","30","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"720",16,30,"4","19","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"721",16,31,"4","39","1","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"722",16,32,"4","79","5","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"723",16,33,"4","18","2","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"724",16,34,"4","31","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"725",16,35,"4","67","1","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"726",16,36,"4","45","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"727",16,37,"4","3","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"728",16,38,"4","79","2","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"729",16,39,"4","68","3","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"730",16,40,"4","39","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"731",16,41,"4","2","4","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"732",16,42,"4","20","5","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"733",16,43,"4","3","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"734",16,44,"4","18","3","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"735",16,45,"4","42","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"736",16,46,"4","12","3","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"737",17,1,"3","6","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"738",17,2,"3","8","2","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"739",17,3,"3","62","5","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"740",17,4,"3","12","5","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"741",17,5,"3","8","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"742",17,6,"3","79","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"743",17,7,"3","3","4","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"744",17,8,"3","46","3","4","1","6/24/2022","wilting","Yimin","1","8/23/2022",NA,"Yimin"
"745",17,9,"3","79","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"746",17,10,"3","39","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"747",17,11,"3","69","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"748",17,12,"3","67","4","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"749",17,13,"3","11","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"750",17,14,"3","13","5","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"751",17,15,"3","54","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"752",17,16,"3","40","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"753",17,17,"3","12","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"754",17,18,"3","15","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"755",17,19,"3","77","5","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"756",17,20,"3","40","1","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"757",17,21,"3","69","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"758",17,22,"3","67","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"759",17,23,"3","36","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"760",17,24,"3","16","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"761",17,25,"3","13","1","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"762",17,26,"4","18","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"763",17,27,"4","61","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"764",17,28,"4","12","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"765",17,29,"4","5","5","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"766",17,30,"4","49","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"767",17,31,"4","74","1","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"768",17,32,"4","36","4","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"769",17,33,"4","67","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"770",17,34,"4","15","1","3","0","6/24/2022","pot missing ","Yimin","0","8/23/2022",NA,"Yimin"
"771",17,35,"4","5","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"772",17,36,"4","16","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"773",17,37,"4","7","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"774",17,38,"4","26","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"775",17,39,"4","57","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"776",17,40,"4","68","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"777",17,41,"4","19","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"778",17,42,"4","61","5","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"779",17,43,"4","30","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"780",17,44,"4","5","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"781",17,45,"4","27","5","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"782",17,46,"4","1","4","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"783",18,1,"3","5","1","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"784",18,2,"3","39","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"785",18,3,"3","61","1","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"786",18,4,"3","64","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"787",18,5,"3","46","4","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"788",18,6,"3","2","3","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"789",18,7,"3","17","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"790",18,8,"3","68","1","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"791",18,9,"3","4","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"792",18,10,"3","3","5","2","1","6/24/2022","wilting ","Yimin","0","8/23/2022",NA,"Yimin"
"793",18,11,"3","18","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"794",18,12,"3","56","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"795",18,13,"3","42","1","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
